influence.1.1		influence.1.2		influence.1.3		influence.2.1		influence.2.2		influence.2.3		influence.3.1		influence.3.2		influence.3.3		
0.000000000000000000e+00 9.677280622906570429e+00 9.957436524999080163e+00 7.915903191072133360e+00 0.000000000000000000e+00 6.494108223493185936e-03 9.169806274108097455e+00 9.332847087830572264e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.151119425779288719e+00 8.478779220149524676e+00 3.076279993045232253e+00 0.000000000000000000e+00 5.838699159857453809e-03 9.549540337973885684e+00 8.430978917883738433e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.079114584636203134e+00 8.844660850440835276e+00 4.913284906092814097e+00 0.000000000000000000e+00 3.507968278444373311e-01 9.497576832788780621e+00 8.674100084673865396e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.593250736923152999e+00 8.916733857517435524e+00 6.690799687381462135e+00 0.000000000000000000e+00 1.309294066855360393e-02 9.467295380321004927e+00 8.900579484112402184e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.532532625556859429e+00 9.863208691857344945e+00 9.840151552296317661e+00 0.000000000000000000e+00 8.640223846372675764e-03 9.864893240233987726e+00 9.315737522434279327e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.416894167463867760e+00 9.284306481874464723e+00 9.586266194915058492e+00 0.000000000000000000e+00 1.536847984737458976e-02 9.682811185161533274e+00 9.840275562680210086e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.895863776143055901e+00 9.885513376155182996e+00 8.354420338635243581e+00 0.000000000000000000e+00 3.106589364006838438e-03 8.363696334744316729e+00 9.298881492172476726e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.820778087017790980e+00 9.580791824618057007e+00 9.300501283298746813e+00 0.000000000000000000e+00 3.137094050622142860e-01 9.885095234952752108e+00 8.289585068868463580e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.225473766976939771e+00 9.980582301509766552e+00 9.299210525281921491e+00 0.000000000000000000e+00 5.045554799577165461e-01 9.546940298694408966e+00 8.300381050850685227e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.813486660931296512e+00 9.275745245870858469e+00 8.455866470819506375e+00 0.000000000000000000e+00 2.229023755909883830e-01 9.775441661253539749e+00 9.792319728758636543e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.874315647169046528e+00 9.664342813310550895e+00 9.923416825675955621e+00 0.000000000000000000e+00 1.400916067357668437e-01 9.076852566446570236e+00 9.531025742436623815e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.095030770785429652e+00 9.839865979193875845e+00 8.257039058948979715e+00 0.000000000000000000e+00 5.420672728802674971e-03 9.923019225255057307e+00 9.363165099372711353e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.855958920842669002e+00 9.881707461461816777e+00 6.762116078493670912e+00 0.000000000000000000e+00 3.953786634499034842e-03 9.477728695889741317e+00 9.197994547663508769e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.722003256110898661e+00 9.703922790319932545e+00 4.879998368634574035e+00 0.000000000000000000e+00 3.721016560481048025e-03 9.299266872703579878e+00 8.891613697288491380e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.985033473532558546e+00 9.645946974738825119e+00 5.669543505682063333e+00 0.000000000000000000e+00 2.610542158807916454e-03 9.858424163364180259e+00 9.599446561246356424e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.777812674587490704e+00 8.119093117298039175e+00 7.118749415065831698e+00 0.000000000000000000e+00 8.564669292939147346e-03 9.417742698165326942e+00 9.522657833926571058e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.687776088045989553e+00 9.446749146919341200e+00 4.381790263079410330e-01 0.000000000000000000e+00 8.090157963899540644e-03 9.713004597357981496e+00 9.652928758515885832e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.496869943487844523e+00 8.918461050868804918e+00 8.434281993870035521e+00 0.000000000000000000e+00 7.869402374836955913e-03 9.637678735190156942e+00 8.016850905874868261e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.112289661230635218e+00 8.909476479882243893e+00 6.594899653580833743e+00 0.000000000000000000e+00 6.464562550705398036e-03 9.813655536762610154e+00 9.607204121397092678e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.252767217165200009e+00 9.086368755038789047e+00 6.434167665818300463e+00 0.000000000000000000e+00 3.071971625198575907e-04 9.610034366962263874e+00 9.442117816739910907e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.678363805360502781e+00 9.670920584635162243e+00 6.878399171547671109e+00 0.000000000000000000e+00 1.120259804787607889e-04 9.993312049638813477e+00 8.429752267321994452e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.001874839772302295e+00 9.292168107696067381e+00 7.159213511726488122e+00 0.000000000000000000e+00 6.789115662101757832e-05 8.778983361779165051e+00 9.450749746937542994e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.369226856684929494e+00 9.284679235468747294e+00 2.074936492091838947e-01 0.000000000000000000e+00 7.559773320121270358e-06 9.143688500650476669e+00 9.278444394010250562e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.826820570730575355e+00 8.802184696635652728e+00 4.995529350531705548e-01 0.000000000000000000e+00 1.166442023750593950e-04 9.614567013607125290e+00 9.075242787716117476e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.018862720720905557e+00 9.239216664746720653e+00 7.458946095046714575e+00 0.000000000000000000e+00 3.966394330695632647e-05 8.464926643978911258e+00 9.069722361659762200e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.488963483214622130e+00 7.885523514007555690e+00 6.635915450615831546e+00 0.000000000000000000e+00 4.589173718076441455e-05 9.215338354745233218e+00 7.838495167601315039e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.680025927040801115e+00 8.226656213871406109e+00 8.484080575810226676e+00 0.000000000000000000e+00 3.221168647440739586e-05 9.794338511606255793e+00 7.198327032654042057e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.717530950302540660e+00 9.606276985196743112e+00 8.341157234290863087e+00 0.000000000000000000e+00 6.391205302531860520e-04 9.781408886494549648e+00 9.968067485795938154e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.035791352107343855e+00 9.526900918024086451e+00 8.779272365082180229e+00 0.000000000000000000e+00 2.804281039053304909e-03 9.778070749399532247e+00 8.935095414151801307e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.774139849249667833e+00 9.376065379271731004e+00 9.568640142908915180e+00 0.000000000000000000e+00 1.971997655170588427e-03 9.676318141381830884e+00 8.258197235271840242e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.688623211704236127e+00 9.970596550202742492e+00 8.119714037869284695e+00 0.000000000000000000e+00 6.006130041825504147e-04 9.955930152315358939e+00 7.540004126190575917e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.567827653008080802e+00 9.135865664266134445e+00 1.544607524319379088e+00 0.000000000000000000e+00 2.071707005521176287e-04 9.826314728231716700e+00 9.998027444497928684e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.602335348766317225e+00 9.161909148232721734e+00 2.067222077569922156e+00 0.000000000000000000e+00 3.061441620137441647e-04 9.351350003901567121e+00 9.998814319962846753e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.325655663511289717e+00 9.034116807439509955e+00 4.781110950803766357e+00 0.000000000000000000e+00 9.708790323929069460e-04 9.549527208623619146e+00 1.198514845508291682e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.531535905259204355e+00 9.608802523993910327e+00 2.208996286630366956e+00 0.000000000000000000e+00 1.568860079687769233e-03 9.848455901412121349e+00 2.305131080373976626e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.386773345001371283e+00 9.846224189585729647e+00 1.558871968233626060e+00 0.000000000000000000e+00 6.867713183152406769e-04 9.646214100005256142e+00 7.265504136150649828e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.504680858797168952e+00 8.104155336785089148e+00 9.050793160519267744e+00 0.000000000000000000e+00 9.990956272075068260e-04 7.809774538544867362e+00 7.190839473520115988e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.467211526811428968e+00 8.946188978193678309e+00 6.439149653520380490e+00 0.000000000000000000e+00 1.262301562218797737e-03 7.669798207546454805e+00 9.963606475865363521e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.395849357489559850e+00 9.626602420823644479e+00 5.754715979951488869e+00 0.000000000000000000e+00 1.674408728628191696e-03 9.075627987881961900e+00 9.496719244534933324e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.548927336446890735e+00 9.177195117904595634e+00 7.158993831302477240e+00 0.000000000000000000e+00 1.270187009071452669e-03 9.938730624391496349e+00 9.973526690949039875e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.560290125548231543e+00 8.413633643167464982e+00 5.609956981840523937e+00 0.000000000000000000e+00 4.393786142064127608e-04 9.253251948225646117e+00 9.753133469296479063e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.749842724685958473e+00 8.768921434913373503e+00 7.914249669988166147e+00 0.000000000000000000e+00 4.791671581422867702e-04 9.670296076169091037e+00 9.690708969954618723e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.948830672616370663e+00 8.739979278671130558e+00 9.209440250921275606e+00 0.000000000000000000e+00 9.258306712233763504e-04 9.734490449627632103e+00 9.682795840580514124e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.766805996843341831e+00 8.623832316653512464e+00 8.757697834163504780e+00 0.000000000000000000e+00 9.093566822390081791e-04 9.662847674756280369e+00 6.495275701947713642e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.909993589488165000e+00 9.517431449404465837e+00 9.110497158171137144e+00 0.000000000000000000e+00 1.509529993488074699e-03 9.259177856743164625e+00 8.618235367563769955e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.252325045132979042e+00 9.253317377709333158e+00 8.142394424486010251e+00 0.000000000000000000e+00 3.276857186266759602e-03 8.604253612320459155e+00 5.599561953962124861e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.651672058824843248e+00 9.745367439868095616e+00 2.821772372600270806e+00 0.000000000000000000e+00 4.132560146068801551e-03 7.909044201434076271e+00 9.279428575615469299e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.994823137639826882e+00 8.931996703857803865e+00 5.897069640914820887e+00 0.000000000000000000e+00 4.909172792970022819e-02 8.413223981314148503e+00 9.483537471556134690e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.837198695128520853e+00 8.867188387904640479e+00 9.529474970217858498e+00 0.000000000000000000e+00 4.263227597007154118e-02 9.464981047467411202e+00 9.603428501436798825e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.454284814384685376e+00 9.320072653435467203e+00 1.003727491902983715e-01 0.000000000000000000e+00 4.520192317707456831e-02 9.246580408433599629e+00 9.707270714412866042e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.320794704794536756e+00 9.183791451944992801e+00 1.271425010228193486e-01 0.000000000000000000e+00 2.401675336733295144e-03 9.328268347992086262e+00 9.956097357180160756e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.230525841598238301e+00 8.975020118056598051e+00 4.353519346482511487e+00 0.000000000000000000e+00 1.701661826107181072e-03 9.416384023992964813e+00 9.522051461908757730e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.954989512107534466e+00 9.795944088477185119e+00 8.687557181863745370e+00 0.000000000000000000e+00 1.990141879574485687e-03 7.504510551932035867e+00 9.887217647832425627e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.368313895351851883e+00 9.464857523385145299e+00 5.498601581165644347e+00 0.000000000000000000e+00 3.786028143620329914e-03 8.086088555796987265e+00 7.120424392352600051e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.545339028024470096e+00 8.839873077138703295e+00 6.334902502348789710e+00 0.000000000000000000e+00 3.978735088399162727e-03 7.848519982263987949e+00 4.018645542507099044e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.581590808864762110e+00 8.447033060062919319e+00 8.262420896325929576e+00 0.000000000000000000e+00 2.549446811649144079e-03 8.178885762898001843e+00 5.801227034476934108e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.849752866491250813e+00 8.665747233522065329e+00 8.803001125574013486e+00 0.000000000000000000e+00 6.376598129694276834e-03 8.386649297978291173e+00 9.390642431952905156e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.591259275403102080e+00 8.983394626302484198e+00 9.612801245119252158e+00 0.000000000000000000e+00 1.511861229971605929e-02 9.819130141225898001e+00 9.473838686725684965e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.790595691574747406e+00 9.461801684281402558e+00 8.723596717769389386e+00 0.000000000000000000e+00 8.605655503614861868e-03 9.780566438744896729e+00 8.448137888270206730e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.587404542382490291e+00 8.885033223128900204e+00 9.362743536172970948e+00 0.000000000000000000e+00 1.203941693317239379e-03 8.751405663269196111e+00 9.814558502733705225e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.706349422011760097e+00 9.513503026694825948e+00 7.384514121597117509e+00 0.000000000000000000e+00 5.513854796616042275e-01 8.496223716550570515e+00 9.253141158970770164e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.811189360015459826e+00 9.435527158594036123e+00 5.803460964266379030e+00 0.000000000000000000e+00 7.703465197045640256e-01 8.572581241101207894e+00 8.515641410012049661e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.857053305920500108e+00 9.282361604458305493e+00 8.916304296685757080e+00 0.000000000000000000e+00 1.136046133890703524e+00 8.810596466558122231e+00 9.734853258524047703e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.580153754691632884e+00 9.567262831780659837e+00 8.942968604350868489e+00 0.000000000000000000e+00 1.140365141755197848e-01 9.164907911126608298e+00 5.508550107173636690e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.624572838351410198e+00 9.017110192069294428e+00 9.325815077529714614e+00 0.000000000000000000e+00 1.445675999058649852e-01 6.486237436403206047e+00 9.549559283963347411e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.755266429864562383e+00 8.721189851615406496e+00 9.765246691191189043e+00 0.000000000000000000e+00 7.954851416704637745e-02 9.652034691347230577e+00 8.955974898580890908e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.275378079293254530e+00 8.021537559914053261e+00 9.519930407646437942e+00 0.000000000000000000e+00 5.434517883107005121e-01 9.897720981667157858e+00 9.608311841251165220e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.792965835470972991e+00 7.072102902610507336e+00 2.541836215496315887e+00 0.000000000000000000e+00 4.153225834265431571e-01 9.948656223496426421e+00 8.800015158074010913e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.106709245710451484e+00 7.309184334671278371e+00 5.708464712296990484e+00 0.000000000000000000e+00 7.127730046888124393e-01 9.929091965332927927e+00 7.935871105838250728e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.913272417321618235e+00 9.686091125543061509e+00 6.445734779247419333e+00 0.000000000000000000e+00 4.448822712666062884e+00 9.700874966693845636e+00 9.714218501136981487e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.731104547887785117e+00 9.632860868946117705e+00 6.867641238764846889e+00 0.000000000000000000e+00 8.388536930922759538e+00 9.978852638158951294e+00 9.428751084307867458e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.863543745218494863e+00 8.785676410484132504e+00 6.119755683967145643e+00 0.000000000000000000e+00 6.767765150147003972e+00 9.441224344407359581e+00 8.711972788268550261e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.209858903154898968e+00 9.405251933211154380e+00 5.823562177854793021e+00 0.000000000000000000e+00 3.106194558534824957e-01 7.333591060311544396e+00 8.099313820797721775e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.654715828160288282e+00 9.742763102733810854e+00 7.754799092021586127e+00 0.000000000000000000e+00 1.183066089324706638e-01 8.892222090384500177e+00 8.421934941441447720e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.300712552850470161e+00 9.239480936142937750e+00 9.733515575168476985e+00 0.000000000000000000e+00 2.496203528892870782e+00 8.930478420142863527e+00 9.823891569053412098e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.146502357601788091e+00 9.336641045532129368e+00 8.942766283756515833e+00 0.000000000000000000e+00 5.701222791202095408e+00 8.877559161659906550e+00 9.289615727447140259e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.868473877236718650e+00 9.965557192783135676e+00 7.455766882328464185e+00 0.000000000000000000e+00 2.349801160811316070e+00 8.287828193033533353e+00 9.874648348781196461e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.554675725204667458e+00 9.961888438210998231e+00 9.842220286680223751e+00 0.000000000000000000e+00 8.047894084301732143e-02 8.862378849146834270e+00 9.927750672175831070e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.849604954249052469e+00 9.836479351114988390e+00 9.700255469478344494e+00 0.000000000000000000e+00 2.101188409073150576e-01 8.240176796241074797e+00 9.839396410958048733e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.512859049469595263e+00 9.951322448154208189e+00 3.181062793389100030e+00 0.000000000000000000e+00 1.307680701116199218e-01 9.707826345940159030e+00 9.615665677032229297e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.443698197534651229e+00 9.890515929682079488e+00 4.459814073317335925e+00 0.000000000000000000e+00 1.347050538406767972e-01 9.496780982078888655e+00 9.414917906395883662e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.469992957072647322e+00 9.248886702435525464e+00 2.970005140801557086e+00 0.000000000000000000e+00 4.219691372043531397e-01 9.493331252206601789e+00 9.647263443893198342e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.627074317211079091e+00 9.107423167471154102e+00 5.424240830552468751e+00 0.000000000000000000e+00 3.319238629897345305e-01 9.679659723441098151e+00 5.890859176811735765e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.142748437023557884e+00 9.308060727859638561e+00 9.712218924593113201e+00 0.000000000000000000e+00 2.502207377384856879e-01 9.559294960226933924e+00 5.219077333780179018e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.648396160034160118e+00 9.278553650894798110e+00 6.503527681500204771e+00 0.000000000000000000e+00 4.325467003679244610e-02 9.727314259676699493e+00 7.857860680615647020e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.197087969112200057e+00 9.918033340251501073e+00 5.864812775800091416e+00 0.000000000000000000e+00 3.276872678772595887e-02 8.187949647258875530e+00 7.492200982858699732e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.682042864865568532e+00 8.412964819666456151e+00 2.855739519730481568e+00 0.000000000000000000e+00 8.133870363476719545e-02 9.034256466470750979e+00 6.002357720017460707e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.985255450900467622e+00 8.865924003853240976e+00 4.305497126472012326e+00 0.000000000000000000e+00 4.611615560152793947e+00 9.221284961284588633e+00 7.029021648534447664e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.754541778633859295e+00 9.757925243487061806e+00 6.783764338246484726e+00 0.000000000000000000e+00 8.270340307568460059e-01 9.468576572944325420e+00 9.559005934225748291e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.620704715703704224e+00 9.925171288595471708e+00 5.455959933882603252e+00 0.000000000000000000e+00 1.057806957086949273e+00 9.056813373884441631e+00 9.721199468875662220e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.118921912782969486e+00 9.577206993000157098e+00 5.036380501520111963e+00 0.000000000000000000e+00 1.119221828226566684e+00 9.566014385697435785e+00 8.359175777623949699e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.820819499353598658e+00 8.862930574614479085e+00 6.247516962114341155e+00 0.000000000000000000e+00 2.623674765929116526e-01 9.533278052613153974e+00 7.691590091769598736e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.631297560907165156e+00 9.611183228811301049e+00 3.453363027518415507e+00 0.000000000000000000e+00 1.868150806634196748e+00 9.622054570031538745e+00 9.733887674455051098e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.365030024063424108e+00 9.600611294430120068e+00 1.492871393374357591e+00 0.000000000000000000e+00 6.686205961501191508e-01 9.546459167397570056e+00 6.736822926882010343e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.549398133451900250e+00 9.979184682905581028e+00 7.220318780714006124e+00 0.000000000000000000e+00 8.653754202837851128e-01 9.604361967268740585e+00 5.830195278294739047e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.160469405991557679e+00 9.964054273509155735e+00 8.613293040756557772e+00 0.000000000000000000e+00 1.325492975161592923e-01 9.181746294019740517e+00 8.062125670555465362e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.584562893724557497e+00 9.120420938600076965e+00 6.163363491593401022e+00 0.000000000000000000e+00 1.328902214413691385e-01 9.369649230806945894e+00 7.057621336587346583e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.949281089454437677e+00 8.795524847117812683e+00 2.664444530036225167e-01 0.000000000000000000e+00 3.890035164430836329e-02 9.440409646785067110e+00 7.870184018155340411e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.588811525953142123e+00 9.019991169393437147e+00 9.125391267841733267e+00 0.000000000000000000e+00 1.340918272000248546e-01 9.840272700474807621e+00 7.818029281921077711e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.284385758127278621e+00 8.719082127894473899e+00 5.792295792861747117e+00 0.000000000000000000e+00 8.980158350420720803e-02 9.916162440758162333e+00 7.924122522761677168e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.598452189448860139e+00 8.754604777906997981e+00 7.053583104908979884e+00 0.000000000000000000e+00 6.392906579114029930e-02 9.786529233262481142e+00 7.923944639069309126e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.536008993308541903e+00 9.562495347659496048e+00 1.096111881465482440e+00 0.000000000000000000e+00 7.044541517809055353e-02 9.036276892976328412e+00 8.884339559760828564e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.321268161377034289e+00 9.479575778015311371e+00 6.263943067068866721e-01 0.000000000000000000e+00 5.634371270183328173e-01 9.040554789099688904e+00 9.978733060055748894e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.111627537890889528e+00 9.661877060840311060e+00 9.620803432920402187e+00 0.000000000000000000e+00 1.347946109979809848e-01 9.030472761921714664e+00 9.820029265388507511e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.181306005617116739e+00 9.399215245238639937e+00 9.594112195329456583e+00 0.000000000000000000e+00 1.251992091365678184e-01 7.979270578774364964e+00 8.086262087729604531e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.032421885388734140e+00 9.550542343632297815e+00 9.677975227643671019e+00 0.000000000000000000e+00 1.287825186933104320e-02 7.882181310338012281e+00 9.152243158184322880e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.376177524056155121e+00 9.497577168062644404e+00 9.896232385802649745e+00 0.000000000000000000e+00 1.008457759124182646e-01 8.277811735040179641e+00 9.970136936642434833e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.845949668030810287e+00 9.079102496233501185e+00 1.668572178628734637e+00 0.000000000000000000e+00 1.024089445964680850e-01 9.233024409029862767e+00 8.444607495892045179e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.948783022982578217e+00 9.221464188022414632e+00 8.628176845163974207e+00 0.000000000000000000e+00 1.717139104790053883e-01 9.373870055987103100e+00 8.623587805332830314e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.584095142405161027e+00 9.012001441339689833e+00 7.192328803994066710e+00 0.000000000000000000e+00 1.158900956698140777e-01 8.738678712411303451e+00 7.025188636157400524e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.350221391881087030e+00 9.139276674113798293e+00 9.826988371902865893e+00 0.000000000000000000e+00 5.459990306399111759e-01 9.317381852408937348e+00 6.204700758651093828e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.318653116900547317e+00 9.599317439575909106e+00 9.223001911469049574e+00 0.000000000000000000e+00 8.323749019008538363e-01 9.857153962841623596e+00 7.265046810789142384e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.766056138644911400e+00 9.960227848274161744e+00 8.750346623508454158e+00 0.000000000000000000e+00 7.475169064827177356e-01 9.850330087928231393e+00 9.866371270795760040e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.906942038261673744e+00 9.869728191720321675e+00 9.715976674549017034e+00 0.000000000000000000e+00 4.202104126399142103e+00 9.852177349044431764e+00 8.671838006185000225e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.369440335561222355e+00 8.484515481806919723e+00 9.009535475800920068e+00 0.000000000000000000e+00 8.125957665034300170e-01 9.932073411877279767e+00 8.648684751656755765e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.389983438507893965e+00 9.126248622215316075e+00 7.993259545932688503e+00 0.000000000000000000e+00 6.475753166895874546e-01 9.835951050770026072e+00 8.524339177107060905e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.735464574467449950e+00 9.375062681476183712e+00 5.146221766830844757e+00 0.000000000000000000e+00 4.095833990581017936e+00 9.759953338163091630e+00 7.586475789011072557e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.878922973650063000e+00 8.777469828013796160e+00 4.807710434948269551e+00 0.000000000000000000e+00 4.382181179133076476e+00 9.489662887082758402e+00 7.154159541158069402e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.849743442212382405e+00 8.733347962786996987e+00 6.431481224920467810e+00 0.000000000000000000e+00 4.298486428797583692e+00 9.599574416037809144e+00 7.860958885464865986e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.524567864218045798e+00 9.463438986690688282e+00 9.630365237173778681e+00 0.000000000000000000e+00 4.830753098335460294e+00 9.714121405306613610e+00 8.933456031975282485e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.904246249483152909e+00 9.595281510817624593e+00 7.675627349599850824e+00 0.000000000000000000e+00 4.618201523688146182e+00 9.355922493194384515e+00 9.708654921518732550e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.696863071451685911e+00 9.407977054062570232e+00 6.660141287742332494e+00 0.000000000000000000e+00 2.252588856475168377e+00 7.861856025376015467e+00 9.463075036516032768e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.213798160548620331e+00 9.586329829639501199e+00 9.096331121353435023e+00 0.000000000000000000e+00 5.838793344681720399e+00 9.578566049276641792e+00 9.629918671396222152e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.925105881738331526e+00 9.099008453785105033e+00 9.176594453910301041e+00 0.000000000000000000e+00 2.712190651764518901e+00 8.187667561955411344e+00 8.112448615634949789e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.999445630005899588e+00 9.099536359937255625e+00 7.932545449847674846e+00 0.000000000000000000e+00 2.496137708192823546e+00 9.891017686395759512e+00 9.720016090079626636e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.843741666850884364e+00 9.636445556191912232e+00 7.727342799724596034e+00 0.000000000000000000e+00 1.717666446567424732e+00 9.950150392399109478e+00 9.807549542056326786e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.611122473702605085e+00 9.726639767026600936e+00 2.174868613318985400e+00 0.000000000000000000e+00 1.678775025577725066e-01 9.857470521364696481e+00 7.763910307910227182e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.140247799169491927e+00 9.870675844647092134e+00 5.667153673534192748e+00 0.000000000000000000e+00 1.243487297416019377e-01 9.939509307002094118e+00 8.566577841054964892e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.378022167579938895e+00 9.895660091224742771e+00 8.547747589353328124e+00 0.000000000000000000e+00 5.484541404937967601e-02 9.466441534034487404e+00 9.474722523658636320e+00 0.000000000000000000e+00
