word.concentration.1	word.concentration.2	word.concentration.3	
3.791069718177762837e+00 9.090023433802183916e+00 6.011843347032743701e+00
3.130315903854557824e+00 9.041335008331982337e+00 7.820905604689269985e+00
3.808366931704686209e+00 7.232073449563015899e+00 2.220097181603823522e+00
3.035092839362659056e+00 6.308602518287042216e+00 4.050889795008754568e+00
3.579528994199336012e+00 9.659822611285310501e+00 4.174857400271150709e+00
3.050067393881075617e+00 9.999160247645409783e+00 3.706098632670086435e+00
3.162962029004787734e+00 7.975845310321547643e+00 6.561393052487164645e+00
4.248297557999483942e+00 7.412888885507356918e+00 5.609989573644169170e+00
4.266558067597840065e+00 9.261794506116716619e+00 4.821846478955638560e+00
3.459971575572873270e+00 8.592606619740754681e+00 6.432294088052758596e+00
4.068879598012789423e+00 5.477891014100546130e+00 4.450087757433635716e+00
2.770944611224548826e+00 7.060076884511459205e+00 3.433258387206322482e+00
4.810805184776847376e+00 6.527687484901077752e+00 4.848413670263149733e+00
2.792957930390637333e+00 8.737657889606264661e+00 3.211853414638300208e+00
3.558702060867162675e+00 6.870258765045665683e+00 5.097753914509733697e+00
3.122483514007467598e+00 7.827866869124233240e+00 5.842270687718249533e+00
2.515605560687885323e+00 7.946885118282126292e+00 4.856090314880673553e+00
2.410774410329334039e+00 7.189032640074415781e+00 5.237839132229130001e+00
4.270071827228683503e+00 6.251450666514741350e+00 6.593079026083933591e+00
3.835902399592149958e+00 8.370854707903834679e+00 5.726605062484752651e+00
5.695265485298087071e+00 5.982859951160891754e+00 5.149281799967988071e+00
6.263819411580035634e+00 9.153183872477924865e+00 4.230658851461895686e+00
3.053682637727793470e+00 8.150771881878242198e+00 5.717918854040242138e+00
4.816634682165796377e+00 4.576477435438563113e+00 4.573893973166155646e+00
4.306750036751409105e+00 6.163309927725961757e+00 4.137969871418162526e+00
4.475542184067355933e+00 5.989370518626897066e+00 5.232451430555425276e+00
5.031851851276670118e+00 5.944828053463284689e+00 6.600043391389976755e+00
4.389593808912718664e+00 5.385456443207546684e+00 8.485242666439351211e+00
3.020425093268024330e+00 7.782474651129599685e+00 3.880935122271887305e+00
3.021684448758417130e+00 8.507869546664151628e+00 3.906157776346463439e+00
3.408588432538961044e+00 5.870362893886658107e+00 3.557193075153691098e+00
3.741986445572877074e+00 5.874809436020219877e+00 6.376887339344889050e+00
4.114896411300439816e+00 7.878579517746192806e+00 3.895088706873457429e+00
3.792416635779783718e+00 7.727629048803594358e+00 5.370773179972875511e+00
3.592065172164459419e+00 7.408868092595616517e+00 7.463057768619657750e+00
2.755724462771157235e+00 9.192899794570896788e+00 5.148089787214041202e+00
3.446195180347736198e+00 9.055547634242754995e+00 4.711597115295780291e+00
3.268230945088259176e+00 9.743248350774658562e+00 5.818422771296555496e+00
6.115238017323658681e+00 6.230740818221788935e+00 7.207246446665469541e+00
3.801514291950298663e+00 5.551635060970068203e+00 7.690443408746143739e+00
3.385753737154128196e+00 4.918916234033787305e+00 3.499010366360435942e+00
4.166246617576248923e+00 4.560540146596524735e+00 3.450988233622292345e+00
4.354555762436515209e+00 9.614094466974973940e+00 5.586116133558359564e+00
4.452463746313380710e+00 8.187126121659609623e+00 5.885806735967888947e+00
4.296427204066603167e+00 8.363624575231892067e+00 6.527404476970965597e+00
2.816010742137416756e+00 7.381806914528485919e+00 6.865633594549668040e+00
7.907024126569028866e+00 5.489792202125141074e+00 6.633279757147118261e+00
2.166573956828843350e+00 9.826496058847787651e+00 6.079227160315927136e+00
4.076166162802831394e+00 7.399502817869565874e+00 3.708971983815432250e+00
2.551650640288605665e+00 6.969947539568730477e+00 6.879677345547983158e+00
4.139826642815658708e+00 7.721222797511410718e+00 6.287179069850298951e+00
2.817431099345122369e+00 8.107423898386262096e+00 6.811925184371839137e+00
4.242177241268310972e+00 5.386661893178187555e+00 4.367765150719240985e+00
4.523679323330365598e+00 9.945486900703578215e+00 4.116753942856763437e+00
4.378278095202710496e+00 9.934896909273948751e+00 4.747988574281967189e+00
4.331347025391136363e+00 7.734207105530119364e+00 5.510454359226546472e+00
3.096105631742133824e+00 7.844641343504518360e+00 5.010480218811318665e+00
3.931584013918892229e+00 5.861314692975688523e+00 4.756016497665271459e+00
3.357032266157135236e+00 8.303145536089720835e+00 4.022943134719904279e+00
2.957035792679891806e+00 7.866862511213023268e+00 5.857368158681838466e+00
5.232737451641661153e+00 6.353146802173412766e+00 5.939706339959292869e+00
4.888324506697151683e+00 4.976314711569076898e+00 5.341281108125970789e+00
3.039514187561205283e+00 5.813277714628644510e+00 3.930831762029196152e+00
5.143244282240303278e+00 6.491124557452073951e+00 3.895545595625490964e+00
2.021048645053072246e+00 7.950586647733089762e+00 5.161980122912048330e+00
4.273538653678528476e+00 7.059776424536301498e+00 6.556523838197173326e+00
3.851775839658876155e+00 7.076324638397757383e+00 6.189359013249586816e+00
3.270861766547653371e+00 8.194113161777403676e+00 3.678701991826218265e+00
3.080334279168815304e+00 9.983783629153526462e+00 7.834204792447489574e+00
5.767400214739238251e+00 6.684918927191488613e+00 6.696224408869787759e+00
2.178987253041830829e+00 7.097643199572384987e+00 3.408380735740028644e+00
3.064378498758467018e+00 6.913178459525477493e+00 3.882935042077285459e+00
4.456498436627178705e+00 7.498640977663245444e+00 6.092091987334732117e+00
4.780470294842421808e+00 9.450807690931144478e+00 5.321533617750692891e+00
3.604169175915538759e+00 8.793285189215980679e+00 4.292764810237976292e+00
3.900837718875600491e+00 8.561947627121025306e+00 4.879416349214042548e+00
3.170292012027605466e+00 8.949350437741824038e+00 2.993932780427958740e+00
4.428126716779839711e+00 6.950093039985826948e+00 6.990773540829988697e+00
3.210057877845118757e+00 8.937791783328425055e+00 6.762802931001624884e+00
4.057758174510368576e+00 9.777740026327911949e+00 4.203743128827905906e+00
3.493249091060335765e+00 6.057961575098141260e+00 6.934659939718974542e+00
4.713776215189740881e+00 9.126476373934071518e+00 3.670970737157641217e+00
3.426383416583359764e+00 7.127733972515917671e+00 6.685852018003384245e+00
3.412639058521379276e+00 9.556776841555691959e+00 6.117322544106293947e+00
4.204129808495666865e+00 5.924963513244598801e+00 4.531104719808910275e+00
3.547180806804623110e+00 9.003728479485832992e+00 4.551043965090167731e+00
4.615715001586705668e+00 8.968387986798848743e+00 7.257087865410965399e+00
4.928287537600506418e+00 8.866392626674016952e+00 5.119199339459396647e+00
5.803803347133375645e+00 7.498275657410212958e+00 4.968744453096050506e+00
4.888731115645438052e+00 6.591474101500434557e+00 5.013316235783207730e+00
3.395785247879197666e+00 9.076590389633363287e+00 4.512394771969864493e+00
3.196882946804150638e+00 8.055468892317856344e+00 4.829947544155062111e+00
2.881133258429310118e+00 7.778875867111919362e+00 5.638342545543926221e+00
4.651381896368484981e+00 6.464693061855829370e+00 5.808593804490627122e+00
3.268697957525250164e+00 7.713378244854944832e+00 8.022481267076029710e+00
3.422874176611109043e+00 8.830450058833056559e+00 4.142551215816483889e+00
4.280629839245801982e+00 8.195689187452986246e+00 7.067961680791805534e+00
3.307117025887871709e+00 6.964160161291358619e+00 4.825029909904706926e+00
4.184343226453205666e+00 4.550929870536329247e+00 4.550287866296600647e+00
3.513938399066877771e+00 6.434127508954785135e+00 9.195999685259989676e+00
3.229571159691230431e+00 6.226102350571995458e+00 2.288649836989979036e+00
4.146027032684784785e+00 8.232229777514923796e+00 7.218941886728548418e+00
4.265051883572470892e+00 6.500408727096965933e+00 3.540646632718000841e+00
4.323274720610980282e+00 7.643802315532017388e+00 3.475103663140779009e+00
3.061130812118986189e+00 6.392127374391545658e+00 5.094985770428521299e+00
4.264925947179275312e+00 8.641458723353524718e+00 3.677094778963801325e+00
2.593860726200923228e+00 8.534432626551319956e+00 4.929735529277287753e+00
2.582209504140094314e+00 6.042736838548550260e+00 5.672663591896726309e+00
2.675877201469194944e+00 5.759190556012592666e+00 7.270198620135179368e+00
2.975620480193755135e+00 9.849686672825679778e+00 3.708174373023347847e+00
4.305300552747947762e+00 8.558122385825940981e+00 4.913074555821139278e+00
4.637368952237920006e+00 7.430465199784071828e+00 6.731529969990748263e+00
3.654978385208430769e+00 8.436794327874810762e+00 5.201524787317545417e+00
3.584301090426575964e+00 7.589883219377838941e+00 6.302835181271703391e+00
4.275931835238658607e+00 9.458343499641687302e+00 6.320438300679546373e+00
3.638464478907696975e+00 8.060101891071413505e+00 5.671397592517721797e+00
3.873002872488275905e+00 9.919219411583977575e+00 6.281095161696471862e+00
3.546452740289357308e+00 9.215856592994319030e+00 4.342156663705390329e+00
2.696389822487033516e+00 7.791441626822122046e+00 6.662825691021727614e+00
4.598597463231683058e+00 6.094236360958484866e+00 7.044444204309388446e+00
3.033063950240514117e+00 5.740297056035082335e+00 5.017225843147071984e+00
3.382264473628545876e+00 4.199021657960810394e+00 4.995498975691541332e+00
3.493525509872122736e+00 4.402215810319640710e+00 4.618188317691083178e+00
3.834430396695880372e+00 9.715234249885542184e+00 3.774610961037592194e+00
2.862158827868599875e+00 6.623240356409622720e+00 1.928167509592852324e+00
2.888519506632518663e+00 4.754604948492951344e+00 7.098532133339626071e+00
2.740128262746281962e+00 7.874730496316892925e+00 5.614099472183472272e+00
4.809450437962326852e+00 5.683428717856312318e+00 5.440254132153402367e+00
4.729871061207902017e+00 7.127525757657654282e+00 5.459963933139960091e+00
3.046698230975900756e+00 8.732532559303427533e+00 7.500872498402660682e+00
3.560818757268099155e+00 5.620619626108983802e+00 3.899218975925268005e+00
2.655576810327750170e+00 5.952851541183215467e+00 2.929430486211250351e+00
3.884368143061508682e+00 4.813110204305089290e+00 7.343222665686568895e+00
3.487290205349431016e+00 6.848283364876147417e+00 5.042775252412327269e+00
2.828033886165646660e+00 9.266831581385543970e+00 4.216424552961969496e+00
2.739110531949725313e+00 8.770058541549188291e+00 4.842853473383518903e+00
4.892492887392956291e+00 8.603809058428167234e+00 5.907315326529671395e+00
3.075212703160230987e+00 8.034990831492690333e+00 3.491335772755354228e+00
4.214776231891941727e+00 5.983318767961780082e+00 6.392062848861295166e+00
2.678321813269042728e+00 8.104217279379598793e+00 6.549156797284387821e+00
3.588513013160218978e+00 6.569481967914214238e+00 3.439784087992722839e+00
3.525228271137987868e+00 8.061826177241487201e+00 4.764860767317830259e+00
4.003587786878842536e+00 7.981151510300848351e+00 5.828310324918435370e+00
3.472409019882580772e+00 9.738067277975533287e+00 3.742538859917831751e+00
4.006603360447881457e+00 9.327401102979059999e+00 3.671588106511562088e+00
2.769370331837461841e+00 7.601166129347982192e+00 3.526198029641318232e+00
4.820187004673895714e+00 6.934870156338658553e+00 3.487439150603358406e+00
4.187495560609618472e+00 7.509614800155345549e+00 6.616205856749779457e+00
3.357940900057533096e+00 8.198353008174860790e+00 6.583971666068267226e+00
5.068825667681574387e+00 6.431493496473387417e+00 5.485152668574235335e+00
4.984472805820787222e+00 7.323568560467580646e+00 4.420760371936180988e+00
3.946433628094097035e+00 8.254528279166036597e+00 4.613460032584443482e+00
4.149022323581585070e+00 7.353206369866589043e+00 4.957533419015686782e+00
3.183849325241590478e+00 9.453778008936366106e+00 4.484274254063966403e+00
3.376881109760119681e+00 7.191680372713404878e+00 4.486386480314928704e+00
4.102443606220094630e+00 8.021544854115974843e+00 6.984776181840953946e+00
3.262957780046016776e+00 6.263092515281655892e+00 4.923341676758697716e+00
4.438552762446149380e+00 5.760769724493410848e+00 6.475643501752149866e+00
3.098578636007825349e+00 5.407236416663351086e+00 6.309546349110449093e+00
2.995076592266025628e+00 6.768009861351489853e+00 3.156884364997463166e+00
2.679320814443879151e+00 7.813875309944460668e+00 5.979728422693612266e+00
3.697470955509695845e+00 9.791497965777983481e+00 4.544705548806241779e+00
5.475589576808984837e+00 7.551362347818863618e+00 1.926230095591618507e+00
3.612613079313862219e+00 6.554673030584100779e+00 7.802094027130485721e+00
3.763802616957497627e+00 9.090034785288040098e+00 9.880265058665274935e+00
3.823579442954909258e+00 6.158837027506765871e+00 9.629994038596304762e+00
4.617863326716748595e+00 6.363374640243190328e+00 7.026065914210855468e+00
4.076078456004058381e+00 7.959455205749534024e+00 3.169786875600051346e+00
2.394467006702598155e+00 9.404494290550342583e+00 3.741447065635190139e+00
2.415493918536482543e+00 9.934316455402731449e+00 5.587222323465551810e+00
5.035094415514318911e+00 7.864943133790674779e+00 5.092462581688032230e+00
3.622454271339798915e+00 5.307648408839790832e+00 4.702663922915204964e+00
4.548074511879947934e+00 8.950577154800594570e+00 4.096688587202859111e+00
4.069892282537344919e+00 7.894640194038592185e+00 4.412445536702525928e+00
3.027229936980518676e+00 8.741307819969872384e+00 4.139685186459092670e+00
3.374607156735400348e+00 7.489912567026810741e+00 7.919151842836776645e+00
3.164053180646123842e+00 7.020602522797823042e+00 7.761801862392249340e+00
3.948197572184306559e+00 9.056168176740570175e+00 2.895549153929508179e+00
2.987877370908916141e+00 5.472394134892110351e+00 2.926944198057851665e+00
4.867959901963479830e+00 7.528144837368294873e+00 4.509400868516634908e+00
3.970433287824080448e+00 9.273802623612374063e+00 5.111334850967213406e+00
2.610389072104339014e+00 8.933196456328268198e+00 4.255674835084420238e+00
2.906468384356861279e+00 7.885063644809496175e+00 8.244105156833372305e+00
4.298652373125450232e+00 7.281658746916042979e+00 8.836849867085007304e+00
3.477742677035618790e+00 8.823800314422381774e+00 5.278863041656842725e+00
3.473530085679835899e+00 8.557461162512430164e+00 4.073061033643132767e+00
3.760290115259549815e+00 6.594030069714413855e+00 3.740049292343524456e+00
3.475098112419992002e+00 9.553832669497593244e+00 7.861355144601393619e+00
2.620938198265025498e+00 5.422375726648636984e+00 2.918736080626620932e+00
3.266679161712871426e+00 6.485428413699545480e+00 4.007830928850214747e+00
3.082725567799638355e+00 4.891458297322469839e+00 4.853196359724700315e+00
4.481706247756489958e+00 9.822379268806521679e+00 9.239020981541420596e+00
3.003014189217764418e+00 8.376083290801387804e+00 7.748377944066443312e+00
3.919456254286334040e+00 7.153860320176005594e+00 5.544882663015114233e+00
3.573267314986745102e+00 9.414829202342760439e+00 4.085993047801851574e+00
4.066692326223701137e+00 9.589598161875322546e+00 5.375447045908152255e+00
3.839832178981003707e+00 6.834348399471027236e+00 4.593135127513164662e+00
4.293472226049324547e+00 5.416906818145442948e+00 6.242959374176184184e+00
2.930120407553256090e+00 8.192267762203783832e+00 3.808999679656834392e+00
3.973761906288797885e+00 9.445481044125576986e+00 6.083542002315618369e+00
4.593110194669630886e+00 7.361911552030861117e+00 8.021656168275084653e+00
3.823419091885146059e+00 6.958405362308244690e+00 6.455524968959118759e+00
3.574197182763117375e+00 6.670607090154969221e+00 7.001702477184842621e+00
3.603149758176578121e+00 6.742604941448243849e+00 6.360364523228632549e+00
2.905889612882716300e+00 6.326816772123443400e+00 4.479652528102328723e+00
2.666275894556537907e+00 6.498738971202303816e+00 4.651679168510410634e+00
3.057776812162834368e+00 6.546518342923742573e+00 6.853894623761739524e+00
3.445667509043374377e+00 8.671009765733476371e+00 5.992574016785762403e+00
3.746068164697231584e+00 7.999246127747857038e+00 7.187376484170900248e+00
2.963883103298624366e+00 7.453709056586298232e+00 3.375712142187196285e+00
4.259925228021437249e+00 7.405923510370662655e+00 5.508443530784296271e+00
2.904925829123007563e+00 9.935133066451539818e+00 8.543546705424018839e+00
3.441871782796554591e+00 7.464230670777474153e+00 7.298897645815009660e+00
4.066311712241034826e+00 6.517220982304280597e+00 6.387267135622769487e+00
2.707991658037064653e+00 6.279064219261303315e+00 9.364396956224377178e+00
4.081234244198842731e+00 9.866178675932296471e+00 8.980280946109967743e+00
3.862611483946111424e+00 7.568906201277467716e+00 3.052380249358042974e+00
4.790242827156868444e+00 8.643814707891577243e+00 4.199289549662928778e+00
3.323778238023958664e+00 6.958926737044130562e+00 4.008558852945787621e+00
4.039356362181815818e+00 8.855291160622325464e+00 4.307933884678638137e+00
2.664294386516771418e+00 7.121734026296103970e+00 5.071003768595584660e+00
4.341088344723114112e+00 7.478208483634310788e+00 5.519748126897569662e+00
3.424045266137331289e+00 8.559312444231487405e+00 5.335050186168298403e+00
4.620770851908480026e+00 9.391216118831627213e+00 3.514324656998216057e+00
2.079159287261759026e+00 7.634134549794763025e+00 5.466593515365227418e+00
4.503993656057278194e+00 8.308887224723843445e+00 6.143605470622783393e+00
4.741273527727238424e+00 9.459717216303435094e+00 6.097849320398823991e+00
2.700325800649308050e+00 7.991147348505307058e+00 3.559954077878018097e+00
2.362133351796150471e+00 6.187963406975267588e+00 5.246816606319510967e+00
5.066533060268511690e+00 9.230281184959476803e+00 6.856308931973657650e+00
4.884670132404664855e+00 6.447418870174071337e+00 4.296275754566994287e+00
4.122632884927351249e+00 7.599192219121583491e+00 4.285895645389545372e+00
4.284041369035684887e+00 5.776601430064379983e+00 7.368762162521457881e+00
4.283498084463881028e+00 6.010449140093665932e+00 2.235594898791105400e+00
4.055913620180175982e+00 8.996126635437047270e+00 2.612820826731317769e+00
3.567778761883311667e+00 8.897429564532867374e+00 8.935630851987845347e+00
4.195518414528912388e+00 5.272206445247295648e+00 7.711455719543036658e+00
4.343213401795638973e+00 5.365643710943998279e+00 6.547724153410480419e+00
2.698380545446751100e+00 8.428983868785076439e+00 4.295715864182056087e+00
2.633216813996465788e+00 5.419319364669413552e+00 6.097898471876693094e+00
2.441144360486311449e+00 9.178423782303134715e+00 4.207768014020857095e+00
3.435224825456576703e+00 8.747552208040868749e+00 4.446125854607587691e+00
3.230916320425546662e+00 7.091728966707899318e+00 4.650729125691087873e+00
5.205931420527134534e+00 7.685911488724704199e+00 3.576862565837330976e+00
4.143815387531204486e+00 7.310158064555600355e+00 3.775876596212468961e+00
3.127505116447294231e+00 4.347196195116906914e+00 4.983285238248598148e+00
3.808235389309363672e+00 9.288584465478617602e+00 4.603457782909531559e+00
4.431813184459319821e+00 8.041370106591184452e+00 4.196398533845625778e+00
4.146259562227069928e+00 6.639719603488982713e+00 5.757790014093712827e+00
3.869785051104259743e+00 8.430020462021406757e+00 4.654937955784788528e+00
4.670670511755832699e+00 7.591633498289637849e+00 4.391319395537492731e+00
4.355603114081163518e+00 7.095881155792210571e+00 6.374913433789769712e+00
3.771596727547269268e+00 6.948834435542984522e+00 4.694031645245299700e+00
3.407569932056878859e+00 7.976056290879410149e+00 5.310784794452478863e+00
4.488251448542971644e+00 9.213962978533352555e+00 6.280254158336290971e+00
4.026090114224264660e+00 9.679175502063840142e+00 3.853779381862454390e+00
3.939187664538804867e+00 5.142605122579553267e+00 4.972860993452873579e+00
4.898842957272392162e+00 5.000852047196755024e+00 6.627003527007627071e+00
2.269958077468058555e+00 5.110698618749506927e+00 5.807649721293402401e+00
3.141851019316016291e+00 7.308695308194290696e+00 6.473347362059916676e+00
3.560693214453027888e+00 9.349825200008371695e+00 6.027278423380289851e+00
4.311698709085667325e+00 9.669971289875137543e+00 5.217972834026591400e+00
3.926039390411854235e+00 7.520484884471700937e+00 3.932521746368127236e+00
2.757801802119179246e+00 8.287302315391871232e+00 5.953430961029885893e+00
4.367154972300401283e+00 5.944828134068491643e+00 4.838278112912983708e+00
3.634902637660608615e+00 7.104846895568053711e+00 4.631245194607163995e+00
3.962207830024327304e+00 6.294074468412077294e+00 4.849718871547038290e+00
2.530761127237733277e+00 7.879672645067532954e+00 5.101732383263650306e+00
3.889827092543809428e+00 4.301888682354745974e+00 3.483015140175516500e+00
3.758536524680746282e+00 9.200068515166956118e+00 4.283060150822786127e+00
3.121690448769272486e+00 8.325810691896137428e+00 4.679281371631414999e+00
3.211802185037535562e+00 6.637160441059791083e+00 3.383861967904933987e+00
3.456812757273969972e+00 4.754511487424345262e+00 4.770408759039182378e+00
3.411784951086224815e+00 8.978414920960284817e+00 4.363027509066618848e+00
2.491632807963805707e+00 7.113325731243277161e+00 4.434441615278956306e+00
4.721418351645193745e+00 8.873727192192365720e+00 5.562764991961190120e+00
3.291881813687832281e+00 9.341359963890628393e+00 4.083287078713565776e+00
4.026346356132407323e+00 8.752542814950178496e+00 4.652736826856743058e+00
3.494130406140787404e+00 9.470051577384662522e+00 6.304834417824139337e+00
3.854159179937727053e+00 6.549959075287048904e+00 4.577682893128975472e+00
3.785389010493709794e+00 6.223048621973303440e+00 3.692516037868255108e+00
4.670483501669441928e+00 5.994524396213362749e+00 4.123785396786195712e+00
2.887628050800330914e+00 8.229472419020471108e+00 4.037083684560060171e+00
3.812564063471115094e+00 8.730815474867281267e+00 6.666658616087227429e+00
3.429716454060941722e+00 4.691053190531480510e+00 7.595313921261629631e+00
3.421531742158179679e+00 4.390611501572371012e+00 7.398373914657746298e+00
3.379973907468355243e+00 5.199978020713194482e+00 6.269809757340165213e+00
4.858069205387636202e+00 8.046914780976839765e+00 3.853123408591771160e+00
3.130996431627779408e+00 8.290967677581067008e+00 6.051824689662382184e+00
3.621375527289888208e+00 9.368218455547484780e+00 5.680398947609338833e+00
3.754270491976083424e+00 5.600596724878087684e+00 5.485392596617408856e+00
3.776980788046310433e+00 5.589595435408716284e+00 2.963417262227316051e+00
4.441989501028643872e+00 7.692820522322453058e+00 5.106277974835881750e+00
2.918932450320591343e+00 8.678400427961388885e+00 4.506528811247692445e+00
3.011272039006776868e+00 8.443548830551627304e+00 4.907385382669951390e+00
3.101045640067380482e+00 8.450108959517901752e+00 6.894370465910697909e+00
3.833396152835036208e+00 8.281594377851842381e+00 4.521977336104707312e+00
3.995297225069641911e+00 7.390461756906937296e+00 5.676791432897237755e+00
2.271200772710554094e+00 9.559566172978843923e+00 4.782679682147488620e+00
4.237058506133129399e+00 6.670526473967358427e+00 5.379815468871347761e+00
3.918106315362937409e+00 7.166323463899830770e+00 5.121795234372364725e+00
4.729561210098949253e+00 4.879870636410501561e+00 5.164916816399866661e+00
4.171276319171525415e+00 7.702388285178566107e+00 4.360499811148241811e+00
3.897390510532698915e+00 7.597630359481216900e+00 5.729670837217463841e+00
3.919960464428812408e+00 6.854683989951988465e+00 4.264589349788624695e+00
4.079084537075100769e+00 5.108173485250572909e+00 5.117169045657877113e+00
3.010294791164888295e+00 7.836934185954410381e+00 7.239089713081150457e+00
3.874877106256631620e+00 5.271624040849243187e+00 9.294095933136491183e+00
3.640254422459022976e+00 8.584081446781921088e+00 7.416073385661093198e+00
3.503803075106215914e+00 8.860806898374052665e+00 5.326050490904091106e+00
4.130144688634842076e+00 7.145227565752728438e+00 3.860480621763327846e+00
4.999010068730470380e+00 8.229116831538611621e+00 5.573552938035393645e+00
2.834486144258034468e+00 7.160657250082588909e+00 2.837824131045626253e+00
4.754580161495959523e+00 9.962827963536554421e+00 4.203427016534449834e+00
5.701250589887616904e+00 6.914874875059194181e+00 5.438832658196997016e+00
2.427688645024905778e+00 7.790516905651816870e+00 6.105913608471054133e+00
3.232172603473271622e+00 4.364719299638482930e+00 4.951981306322914556e+00
3.799906834399925160e+00 4.997791731454156228e+00 5.010753484920652312e+00
3.271333745951672256e+00 8.135776598801369275e+00 4.932346314394584041e+00
4.392310075789038315e+00 7.883848315908863924e+00 8.377981535295175419e+00
2.839157734176246617e+00 7.562828934679073356e+00 6.477123766823136286e+00
3.401676035345346349e+00 9.143459797828919378e+00 3.330112123242506605e+00
2.988832636649468188e+00 6.951281502776382126e+00 5.336383448151983622e+00
4.889579212370398054e+00 8.776387236942287728e+00 3.096397097654897568e+00
3.278135191981595753e+00 7.405491921347162609e+00 6.875539052693492970e+00
4.002631020926669336e+00 7.371960894652532126e+00 5.020821824499396513e+00
4.973000052868786547e+00 5.192575755574611485e+00 3.903277234001084395e+00
5.233108681803762430e+00 7.397699216953729895e+00 4.594756103270619896e+00
5.131275237761364849e+00 8.679863853029543108e+00 7.076276343591250573e+00
2.884709809642084899e+00 7.640827184166957053e+00 6.688310687827798695e+00
3.102535109848746586e+00 6.044904910748338800e+00 6.572859759428117066e+00
3.796810695426548588e+00 6.633815401572987547e+00 5.675183286868908716e+00
3.604741949384031141e+00 8.590668560802841469e+00 7.796473718254835816e+00
3.442314035698090358e+00 8.227968530788857038e+00 4.831330459050893644e+00
3.504762347699887926e+00 7.166913459752402460e+00 6.464100612813010294e+00
3.157050735202898029e+00 6.083547502177415467e+00 3.494501099990472870e+00
4.170040909608729862e+00 8.683457417947314738e+00 3.263874082245501906e+00
3.944021577776415377e+00 9.361750135386854410e+00 3.638980652865225096e+00
2.717208582047940357e+00 7.057241126227076222e+00 6.274859553444583682e+00
4.351810398555445936e+00 8.465207315935051824e+00 3.816412842985672071e+00
3.254173432360756735e+00 7.532612546645573559e+00 5.512696210881737002e+00
3.459307931651449675e+00 7.771843880908702928e+00 8.129076967617670846e+00
3.653072625663590589e+00 8.758019884564207658e+00 6.870689216861923576e+00
3.958474638340987006e+00 8.224112048585169532e+00 5.583885022833365852e+00
3.124012153433088468e+00 8.749288108867794733e+00 6.910513066082403455e+00
5.274155512687686453e+00 8.039865729890605550e+00 6.259548107469632861e+00
5.496054506425191555e+00 6.588641458009798058e+00 5.584231781615625501e+00
5.794710876656306020e+00 7.169963232763274519e+00 6.558261158678885927e+00
6.570314847899762611e+00 9.068710771369682178e+00 7.598239734958326608e+00
2.596605419232105305e+00 6.812855549725925108e+00 5.163754329128504850e+00
2.970410537606320123e+00 6.707131871291887038e+00 3.067668184301922008e+00
3.580981721608321955e+00 6.794951895468012815e+00 6.057391930028066085e+00
4.114766334366688483e+00 9.427520885328313227e+00 6.357569311930660660e+00
3.436619658507622521e+00 9.703006536324766174e+00 4.190286809102651944e+00
3.688785727602199138e+00 9.638960598490276865e+00 2.487690838271505278e+00
3.171904709089029772e+00 9.182304985757411941e+00 8.163881099982123857e+00
3.243759955201031442e+00 7.212669632337092018e+00 3.462909649915985266e+00
3.530551976798346203e+00 6.493302960107833144e+00 8.486210265819503107e+00
3.136261606345447817e+00 4.985143923199714777e+00 7.501915393010357924e+00
3.288497588823375395e+00 8.097768824677448407e+00 4.569447516824405753e+00
3.055670076524064527e+00 7.140590455000506154e+00 5.261374636190268461e+00
4.987625996095871983e+00 5.011065068437876135e+00 6.050528184577346202e+00
4.948814975482765277e+00 4.810820519408697926e+00 3.503079454448335461e+00
3.970439950872286516e+00 7.793544284749730267e+00 3.577081335038007737e+00
2.757980570050982294e+00 7.748910305688319511e+00 6.555556972559154261e+00
4.242744720664169300e+00 6.712544047212436027e+00 9.657733850856049074e+00
3.450274158518702894e+00 5.878243990284874876e+00 4.753509994084697432e+00
2.093133515713465620e+00 9.015167518214632025e+00 4.262807863480938764e+00
1.921273461400401228e+00 8.999597006864181736e+00 5.236579115361486458e+00
2.485856111184953754e+00 7.151921879199240273e+00 6.844902987112548409e+00
3.558184447747721801e+00 8.545272364188706504e+00 7.302945173516030231e+00
2.979903228476973531e+00 6.546094742399528599e+00 6.725762026684790840e+00
4.985205044941846353e+00 9.891875662789638923e+00 4.756990807455693471e+00
5.260090932341650927e+00 9.626765388688220071e+00 5.651120879208628267e+00
4.413590718271935387e+00 6.261801481411030323e+00 4.501740241456780645e+00
2.975013953783565146e+00 6.495955797539784804e+00 4.448805795620459413e+00
4.599024508560653146e+00 5.825356635313402087e+00 4.699736549379112560e+00
2.848108649151912530e+00 4.304550257969129490e+00 6.283461964116928478e+00
5.040067468841165521e+00 7.363515697709158481e+00 4.573667982644957775e+00
3.496532551997083793e+00 8.085628042840895091e+00 5.637689760627504043e+00
3.513311607341325082e+00 5.603887452163878180e+00 5.097575217855103702e+00
5.519264449697049102e+00 8.888057900154148427e+00 4.112676132178144428e+00
5.312502165903268292e+00 7.823611432068919846e+00 5.177821426357162693e+00
5.479302879843560348e+00 5.754348117840745402e+00 7.572546711659657426e+00
4.145601018689291983e+00 5.247372908935454383e+00 6.570023869040678477e+00
3.635831215623506196e+00 5.409821653106886785e+00 3.759100573729464490e+00
3.237822727528747890e+00 8.703944676733947006e+00 6.745163519817094055e+00
3.185229283541995304e+00 6.499789204617612448e+00 5.163177455230837154e+00
