time.decay.1	time.decay.2	time.decay.3	
1.010241627862571647e+02 9.403121755094659306e+01 1.093876849993549314e+02
1.077559089756427539e+02 9.325623794111055531e+01 1.055431189394753062e+02
1.094070794938728994e+02 1.084512279374220753e+02 1.055364865230809244e+02
1.043044031446169555e+02 9.935701375949155079e+01 1.002960215006546036e+02
8.472094860463165844e+01 1.244899818664152207e+02 8.853660421557825089e+01
1.065077469301981523e+02 1.256664737594689001e+02 9.017984447950105675e+01
1.053199983781672699e+02 1.073409645708676265e+02 1.075713368328339072e+02
1.042613735723655282e+02 1.029259605598670788e+02 1.070793599674638017e+02
1.039590314621632245e+02 9.556867500237649438e+01 9.443545817149454535e+01
9.799619912145746525e+01 9.490463436636514416e+01 9.968229187822088022e+01
1.149137970385125413e+02 9.776628681235415286e+01 9.976383433923760435e+01
9.968231586311028991e+01 1.147418237988142664e+02 1.053450529583111432e+02
9.510942561373452975e+01 1.024936422818734201e+02 9.273215925682349337e+01
1.142665508703941128e+02 1.165458522108748980e+02 1.011816655884259148e+02
1.087921814428954548e+02 1.225017601574659523e+02 1.026159094723966945e+02
1.064141840910489094e+02 1.281173198232973505e+02 1.028873219402310326e+02
1.072654083554923687e+02 1.242890016021643618e+02 9.206610571089348127e+01
1.052049800776316886e+02 8.456239736426023512e+01 9.528746755697463300e+01
9.419655104403447865e+01 1.092378844424191868e+02 8.652831648562809619e+01
9.375998718857923109e+01 9.346062657018447339e+01 1.032196052965282291e+02
1.069251871636199951e+02 9.458180283724468040e+01 1.076800071813978406e+02
1.088878098246891852e+02 9.214827266755658286e+01 1.050773594254049357e+02
1.094661342734415257e+02 9.741424356400976592e+01 1.078682930883510664e+02
9.918381364483049367e+01 9.474654564625122077e+01 8.941873337484531703e+01
1.013415905735063802e+02 1.073852291446371368e+02 1.080863034915987271e+02
9.834178694456821290e+01 9.783958248033586358e+01 1.102227340643797504e+02
9.435848727195649133e+01 9.396919495781654064e+01 1.125728513022887967e+02
1.076419636427310991e+02 1.158124668071814796e+02 1.092544663138653931e+02
1.111996961680296465e+02 1.028425028683969487e+02 1.137299762791030275e+02
8.115788073677376246e+01 1.077206976949449597e+02 1.076979621901511877e+02
7.508724026162514065e+01 1.101678223508559142e+02 1.081033905822923913e+02
8.519130490516135978e+01 1.121229752276670126e+02 9.444739687969777719e+01
8.971173410929173997e+01 1.020362685736762387e+02 1.045189269942577255e+02
7.873374041426831127e+01 1.042916316610479583e+02 1.058932892870642632e+02
1.039090692399681188e+02 1.049136087165300921e+02 8.697706324253100263e+01
9.710551629229894388e+01 1.128969526628079905e+02 8.785634631740487066e+01
9.959075977859978934e+01 9.656196120191839327e+01 1.067700987102620616e+02
1.158381118245626737e+02 9.235352520451698410e+01 1.022687125508141435e+02
1.128221249993339939e+02 8.957321145570563203e+01 1.017968801194648449e+02
1.172574859363509461e+02 9.969016048489453397e+01 9.657043082654757882e+01
1.025831330199759890e+02 9.643857458502064617e+01 9.278181401414933305e+01
1.028314208300871542e+02 1.111098341959198024e+02 1.107230542608682100e+02
9.204942407038767271e+01 9.735247709545325279e+01 9.657647088013627013e+01
1.113711988566560365e+02 9.429235058236595535e+01 1.030466067063621551e+02
1.058651829953472401e+02 7.912130372875158457e+01 9.759698688465266514e+01
9.414277553668483733e+01 7.978063333790385059e+01 9.296910786349960176e+01
9.632662145176297486e+01 7.963729471890110290e+01 1.073681543664041840e+02
8.843410819918608468e+01 8.368045913954520643e+01 9.982253912378173766e+01
1.028270723795740480e+02 1.088486376093737533e+02 1.022366183412629539e+02
1.066038565732136760e+02 1.013799329390697608e+02 9.889110109892098421e+01
8.888370269947481006e+01 9.422712971552675754e+01 1.003692906761020822e+02
9.636903810994257924e+01 1.193469580672083197e+02 1.066896123105297960e+02
9.081417578302058757e+01 1.060361175510109746e+02 9.584728475545385606e+01
9.923121174251065213e+01 1.047351511584937924e+02 9.001709878762576977e+01
1.006512531983497354e+02 1.033088313486539960e+02 1.141849032724369266e+02
1.216896829101856383e+02 1.100477574719087102e+02 1.099369085010168448e+02
1.011187208073484669e+02 1.024313314498636061e+02 1.067598414784617091e+02
1.104146544161343400e+02 1.053067841314362738e+02 1.024780866502053698e+02
1.049485572209018471e+02 1.122383373387736469e+02 1.029086272589494513e+02
9.466712226600093061e+01 1.128159401458951265e+02 1.137800733549832159e+02
9.877832146645658895e+01 9.526024191767888283e+01 1.084439833210001893e+02
1.033673298229044093e+02 9.308281675087563656e+01 9.331194603153757328e+01
1.030099058024584622e+02 9.506608179412663162e+01 9.417148546251266339e+01
1.043811908275158373e+02 1.078993115497961384e+02 1.108699397695183961e+02
9.993488403508240481e+01 1.077767103819412284e+02 9.845894353289094170e+01
9.798194441782415254e+01 1.040241186365562385e+02 9.689684427890728102e+01
9.208556507018138859e+01 9.352038980208732255e+01 1.067816561534700810e+02
9.481404056417967752e+01 1.003180317634564602e+02 1.075636407051475913e+02
9.548991982419758529e+01 1.201021952388314844e+02 9.185312351909199435e+01
9.612887266254111296e+01 9.341113442952570267e+01 1.049713217089802697e+02
9.215745949420102079e+01 9.362745725840187561e+01 9.235555528117615154e+01
9.299332886511604102e+01 9.462664834594284002e+01 9.279432621401323900e+01
9.398721704997728921e+01 1.036439777459462164e+02 9.623668697435788033e+01
9.108384375965626134e+01 9.787929021237000882e+01 1.114362336405991130e+02
8.721395981187124846e+01 1.082749069180738104e+02 1.045843218465629008e+02
9.034597381767710544e+01 1.174497264094359821e+02 1.091253482638600474e+02
9.617463306866547157e+01 1.231243318004092799e+02 9.961037972122278461e+01
1.000905886667275979e+02 1.245384983077659626e+02 9.674296450416761672e+01
1.006030414042382120e+02 1.221966186051725316e+02 9.858199916611253855e+01
1.019405298498719930e+02 1.071119196919341476e+02 1.073611801468463085e+02
1.000124885976631219e+02 1.022787358869494199e+02 9.749479198532694113e+01
9.171827043905774701e+01 1.058732225029184804e+02 9.091408342891121208e+01
1.134038999049829073e+02 9.204089388206368483e+01 1.129943087437214331e+02
1.100845795713060511e+02 1.006804044898816244e+02 1.179774011950362933e+02
1.249065500523527987e+02 1.115481750829793413e+02 7.811336737049815326e+01
1.187327501602863720e+02 9.834595005244398180e+01 8.849747057544836082e+01
6.872587043784159277e+01 9.719026075362698691e+01 8.132153037860355482e+01
9.078453756073979264e+01 9.719958052981755259e+01 8.931631755937108608e+01
1.045581589550051120e+02 1.079247143263962698e+02 9.249350178105174791e+01
1.014384777090164107e+02 9.403984166563131453e+01 9.353742249789313234e+01
9.104781711540884714e+01 1.140670519789115644e+02 9.885619326166352039e+01
9.355590812822103430e+01 9.742782604424802173e+01 1.057911967337799695e+02
9.937363108669762823e+01 1.152066792176918284e+02 1.056373055794497020e+02
1.065400725221384448e+02 1.109944195313356801e+02 1.049154974267927258e+02
1.003041007598081791e+02 1.078748689877338052e+02 1.100716746836650373e+02
1.113259939140847337e+02 9.864800774403212813e+01 1.018555233674625100e+02
9.296213159352322464e+01 1.016243333847711767e+02 8.707069818371093106e+01
1.011626684824259712e+02 9.510815649985642040e+01 1.000317653849575095e+02
1.080896604148801288e+02 9.221924937448268622e+01 9.007667470905029461e+01
1.128735180119284394e+02 1.102594947785870829e+02 8.917074607341145054e+01
1.216757554744468450e+02 1.153817858306840094e+02 1.094493017319275623e+02
9.368905952288758954e+01 1.036348759449345920e+02 1.106344326586349780e+02
9.104944193561743759e+01 1.062722364813186147e+02 1.031411328803752809e+02
9.644488201460360699e+01 9.028273064335900244e+01 1.061519902273680742e+02
1.107372123425059556e+02 1.011520140843977913e+02 1.139821855286281931e+02
1.141775997095377164e+02 1.139468646889373815e+02 1.091042729387121568e+02
9.299261934857503320e+01 1.065567334960957169e+02 1.065561776640457055e+02
9.111026611707238487e+01 1.057553890921865047e+02 1.093252785538750231e+02
8.566229799377039456e+01 9.782594548240837184e+01 1.136227520102719524e+02
8.307127028847118311e+01 9.906672653497139436e+01 1.023968444582085340e+02
8.413262545145214233e+01 1.001637564071307622e+02 8.852240570688007892e+01
9.808079657352743652e+01 1.098844431167005666e+02 1.166939691587747063e+02
1.015795538645515279e+02 1.137157025305741485e+02 8.652999585356471357e+01
9.825933404628075607e+01 1.058927258001243104e+02 1.231020385444814309e+02
1.075353619183718479e+02 9.316793878927637707e+01 1.239757679364418976e+02
1.070985985254423980e+02 1.199569555248222059e+02 9.526085088401825374e+01
1.122755193344773517e+02 1.232527315942590604e+02 8.023950633105921781e+01
1.006694445871677317e+02 1.174741355395843243e+02 8.145734257302193271e+01
1.117399935624423790e+02 9.765262417388478866e+01 9.769474576064608584e+01
1.111255031867065384e+02 9.477341803599750847e+01 9.708741266148642524e+01
1.107363599351533310e+02 1.164830328674861732e+02 9.334259300510511537e+01
1.007114744968883429e+02 1.196779039341713258e+02 1.006265438784913329e+02
1.025341535907376453e+02 8.396250145675170984e+01 9.569492920991370966e+01
1.043316566941795429e+02 1.094714578356142596e+02 9.600606972828778396e+01
9.699127353576746202e+01 1.165194333800194642e+02 9.566888935315503772e+01
1.095825251033585346e+02 1.400303481685898248e+02 9.692314851163463629e+01
9.076795624713075483e+01 1.402012398760080032e+02 8.646324326260585735e+01
8.361701500764112893e+01 7.512235055836944753e+01 8.326507459630667540e+01
9.899716948656697468e+01 1.253010112148677990e+02 1.077237650672517191e+02
1.018282820176221577e+02 1.372496182032696197e+02 9.610122631423710970e+01
9.938202789975878204e+01 1.185053654930849234e+02 1.002167182222612638e+02
1.021250834709353370e+02 8.527409185658467550e+01 9.516584688045939799e+01
9.897330943874079878e+01 9.191891129831151375e+01 9.198563210162875237e+01
1.076337597277739491e+02 9.180799511734581131e+01 1.148290478452020125e+02
8.550955205445355034e+01 1.143205587982396878e+02 1.141983816604036974e+02
1.065435271513322704e+02 1.059838638512107849e+02 9.220983335277598769e+01
1.095260678765367146e+02 1.037575615398487230e+02 1.071409014079877551e+02
1.087005774461030683e+02 1.015776092986620256e+02 1.031797666368698430e+02
9.282497295434353646e+01 1.167265544046594528e+02 1.033283798065293979e+02
8.755405138683686062e+01 1.190407661533867838e+02 1.057695831503637436e+02
1.157429538293851010e+02 1.217455736179446291e+02 1.087066664115067738e+02
8.820639553913697739e+01 1.206046005930251965e+02 1.169274840922416843e+02
1.074323695828272349e+02 8.406982781522521009e+01 1.161550483956637692e+02
1.005632440853401022e+02 8.935776258804106931e+01 9.558799166027436911e+01
1.027867072416454732e+02 1.296465576401671456e+02 9.829572529223504773e+01
9.774487372424854925e+01 1.081666846733062073e+02 1.051873178296185074e+02
1.002988090236456884e+02 9.821450804471757579e+01 8.595059467391230612e+01
1.047663005184204650e+02 1.136940766528919653e+02 1.188080402906360860e+02
9.323856213161835171e+01 1.138243658516430372e+02 1.118122952837231736e+02
1.128734304127824686e+02 1.029546521518359441e+02 9.272840319889223792e+01
9.229298026945755851e+01 1.130815129707179807e+02 9.182627505984714844e+01
9.864238365125120822e+01 1.023231935362473735e+02 7.759206896275604493e+01
9.346451649722807531e+01 9.878649420649040280e+01 7.834155223031157789e+01
1.000030663817959038e+02 1.080314080409747248e+02 7.674368153175844043e+01
8.685009896438839405e+01 1.047589556803296205e+02 8.740776830148695353e+01
1.083030470919525072e+02 1.004229036367130732e+02 1.112124523264797062e+02
9.008336027107139898e+01 1.025940625913924578e+02 1.097732741363857656e+02
1.113046235631444034e+02 1.030321941382857176e+02 1.065364082291547447e+02
1.119335781259316320e+02 1.028293504425570148e+02 9.576215708896052092e+01
9.489781775846853407e+01 9.783591742254600376e+01 1.112740915442182654e+02
1.041964501876313705e+02 9.443686579962886185e+01 8.659401712744613633e+01
9.392555242114914904e+01 1.114205743320279254e+02 9.981832412915500186e+01
9.615096302477735435e+01 1.003146748190850275e+02 9.878415791056961837e+01
9.374227603993651314e+01 1.032582207434963522e+02 1.049572554711110399e+02
9.841768500985436674e+01 1.000692680150469442e+02 1.062931611268010812e+02
9.929442726984274259e+01 1.018582174478334395e+02 1.004298509241525039e+02
9.526025534589645360e+01 9.993737449067302236e+01 1.053348844281247665e+02
1.025302315811155864e+02 9.452257710365549315e+01 9.917599815220789594e+01
9.989452178454405384e+01 1.008371953553810130e+02 1.028973542179131897e+02
1.069668139282371584e+02 1.069426468428638088e+02 1.025495746896453397e+02
1.119246733871410697e+02 1.084469749051007881e+02 1.142481576546897486e+02
9.557500164971619938e+01 1.068822840634959448e+02 8.073428322627556497e+01
9.641951983465668263e+01 1.098251883711529331e+02 1.058748014851934869e+02
1.008253518607715051e+02 1.245321037326172302e+02 1.007298607994940056e+02
1.080017874548493353e+02 1.026314691835055584e+02 1.013695973020278700e+02
9.955208209757545035e+01 9.464281264415576800e+01 1.017895025315498145e+02
9.387721606847230760e+01 1.217497898512907000e+02 1.085736236512313155e+02
9.565967363114367572e+01 9.394118497665689915e+01 9.825966333680992193e+01
8.983596798631107561e+01 1.064473708482058640e+02 9.332787123636805404e+01
1.006540480717962680e+02 1.153902080052311874e+02 1.030833335959915473e+02
9.974564468439839970e+01 1.133412884355641239e+02 1.042699987896004927e+02
1.177436961518073701e+02 1.132591901143712505e+02 1.037981961010843577e+02
1.077551762664445079e+02 1.127483953420121594e+02 1.008405377862721082e+02
9.271224097134115993e+01 1.133530603411441007e+02 1.038846146764651195e+02
8.514021537128748207e+01 1.109854748552919688e+02 9.401455400227047221e+01
8.164336842659145077e+01 9.832146823062498697e+01 9.468120112516469078e+01
1.201987502353730264e+02 1.027228262464083457e+02 1.083020334495701178e+02
1.064258530960841256e+02 9.619027600518685972e+01 8.883543336833740511e+01
9.707489398177460771e+01 1.179566329183212758e+02 9.903446133907820581e+01
9.362894109354154182e+01 1.247204622200527382e+02 1.046459030542864070e+02
1.012676045076496507e+02 1.153817875363694583e+02 8.609590485235801793e+01
1.090693937089939709e+02 1.206517641162291454e+02 8.703320491912640477e+01
1.080602197965539659e+02 1.055091942719856064e+02 9.612746417526014397e+01
1.054424473875812396e+02 1.026483760054781555e+02 9.472169506563832897e+01
1.045853810273015085e+02 1.004658514873622721e+02 1.142144459871840638e+02
7.947022800404134557e+01 1.027480753216600533e+02 9.029976073242885093e+01
1.054908457928449366e+02 1.099353414088556633e+02 9.277880510114353285e+01
8.058140112591694049e+01 9.917814707851205469e+01 8.954301354829409831e+01
1.184702716257097848e+02 9.963378141911658759e+01 9.237637295117282576e+01
1.187832939442101576e+02 1.145145581085265292e+02 1.051910979871090035e+02
1.124054890674603087e+02 1.018340278843257494e+02 1.100093612170729926e+02
1.000992492533172822e+02 1.114807763585459668e+02 9.326749644590321964e+01
1.052149292423513316e+02 9.554939245680019155e+01 1.092678114224177790e+02
1.087444079473816601e+02 8.598845159939986615e+01 1.082277156851286293e+02
8.739290795429536729e+01 1.138911220966587194e+02 1.136496578002989253e+02
1.112678223573526850e+02 9.971103187389931577e+01 9.829847220591594237e+01
1.092369281516730979e+02 1.191136870537750951e+02 9.780584822451565685e+01
9.459273863049628517e+01 1.110095017587398871e+02 1.011286316561673715e+02
9.331947105227419570e+01 1.041068344464595867e+02 1.029612272819116612e+02
9.748735057951220995e+01 9.899629828884363292e+01 9.259387589434851407e+01
8.973182794991510036e+01 1.095024886215239519e+02 1.066421326835994279e+02
1.094358026300920415e+02 1.088064505578879135e+02 9.642627526240110569e+01
9.583204995714271490e+01 1.074805299264595249e+02 1.015632000049356662e+02
9.890784459712061505e+01 9.843763003867536554e+01 1.093109856211795829e+02
1.042077651149578514e+02 1.186676482559282562e+02 1.261474070025561360e+02
1.042263894880722717e+02 1.044780230148577544e+02 1.074446022116341624e+02
9.878814095077488844e+01 1.040341388711836288e+02 1.044334051383214330e+02
7.879573571816320054e+01 1.087136677870093848e+02 9.875981064817131028e+01
1.249593547425865836e+02 1.079211124867658498e+02 1.073359812581623203e+02
1.171389424504575203e+02 9.832083871344283921e+01 1.184164823415725039e+02
8.369469843211716409e+01 1.100368632919831384e+02 1.179952239840222035e+02
8.753251714118765392e+01 1.139263625936020503e+02 8.793311821365647063e+01
9.881760740544272892e+01 9.483539782730456125e+01 9.345186778838235853e+01
9.172022473625838757e+01 1.217966422081889846e+02 1.021249776261684303e+02
9.715395550911904365e+01 1.197935174713646518e+02 1.036318140827085585e+02
1.065422255666197486e+02 9.947093107701090275e+01 8.844559847925148688e+01
1.048654401609321098e+02 9.703774427893672794e+01 1.028125876427421019e+02
9.703409076689213464e+01 1.092060706300684103e+02 1.052476467895099717e+02
1.030583677867462313e+02 1.056695200677956876e+02 1.044615896579482808e+02
1.031412432250655655e+02 1.190759494583153923e+02 9.408160716806797552e+01
1.034769571991351427e+02 1.144189740647393307e+02 1.002843819215500503e+02
1.176286351008895679e+02 1.287748079063341606e+02 1.059800804445713851e+02
1.086797849645909935e+02 1.227121638702162727e+02 1.100032400940160358e+02
9.555558463379668410e+01 1.011730904726071572e+02 1.060181924446451376e+02
1.109337888624430946e+02 1.120530082155757015e+02 1.075857589457839367e+02
1.038007618298093888e+02 1.134749520169298478e+02 9.610722987218838398e+01
9.747818959917336201e+01 1.151057065676711488e+02 1.060891950516852091e+02
1.064868196025913392e+02 1.043751946116358624e+02 1.171605950699936898e+02
9.760872099233762356e+01 1.068033309362647003e+02 1.141841062976609464e+02
8.831042736922404401e+01 1.081710505496486832e+02 8.539643041973936022e+01
1.113571847387454170e+02 1.049089074564809323e+02 9.315160195873582438e+01
9.858488415771077484e+01 1.078310727272012315e+02 1.077997044193787985e+02
1.050916406653089723e+02 1.144322888141372090e+02 1.059433323894363497e+02
1.109436747673162529e+02 1.047464148247387925e+02 9.692941731509108649e+01
9.954972950762619632e+01 1.040183932440426560e+02 9.331073513740692249e+01
1.018933036036813604e+02 9.332406632218339837e+01 1.143579571885975810e+02
1.059785275844238015e+02 1.192196544763265962e+02 1.163070582644739375e+02
1.116056194172890059e+02 1.021431882726433997e+02 1.099676696962465883e+02
1.116508073680608817e+02 1.113857548242392852e+02 1.134134111259427584e+02
9.509142281382443684e+01 1.075639428137101419e+02 1.088350366700108083e+02
1.106553391630298364e+02 1.078399604983648743e+02 8.261795217236921474e+01
9.916398048774181007e+01 1.122864577489802684e+02 9.224508209388737612e+01
9.954288294756057098e+01 8.520087886925537646e+01 1.076595291899499500e+02
1.001601594613882469e+02 1.149971698103294671e+02 1.009845344629415536e+02
9.147995705124363042e+01 1.048485526163783845e+02 1.056947444795241751e+02
1.015169667023816373e+02 1.035052455738795629e+02 9.824712663495145648e+01
8.609309889898584345e+01 9.469669519140848024e+01 1.150662850507094390e+02
1.073401713719543693e+02 1.009768570134875461e+02 8.558288306453245298e+01
9.873421810918489427e+01 9.625812646878746648e+01 7.371047907235112007e+01
1.007187298663114063e+02 1.009763014939841526e+02 9.444722470352162702e+01
1.116222749581441889e+02 9.929172979500589236e+01 9.758158397217229663e+01
1.153359313373571524e+02 1.010955323757625166e+02 1.105183984333333882e+02
9.249390118180318154e+01 9.837714915450496278e+01 1.067422695452949455e+02
1.032590339331304392e+02 1.165534953573166490e+02 9.665668999911046910e+01
1.010495175822425864e+02 1.120473125707246282e+02 8.692435823374184167e+01
1.000546416570365977e+02 1.164153389290653990e+02 1.144750619588771201e+02
1.040437715356779194e+02 1.152252121683035568e+02 8.606468270768752404e+01
9.289740494856060593e+01 1.205384240287473290e+02 1.140871126677306080e+02
9.415418647540700192e+01 1.106430779807464972e+02 1.027365409286053790e+02
1.107983975573442592e+02 9.575714057055566286e+01 1.162907689067601495e+02
1.086093332708816632e+02 1.111868398968897225e+02 1.209844535304648190e+02
1.100397017966472077e+02 1.079122429826754086e+02 8.595639354354905493e+01
1.104909040667749593e+02 1.090753816944067012e+02 1.183474855614671242e+02
1.015774799966027189e+02 1.055650158835859997e+02 1.093128125992332258e+02
9.857633276198336603e+01 9.964805879615714446e+01 1.078000424558394883e+02
9.864761082170235795e+01 1.169255489886240866e+02 9.560492210160990112e+01
9.881393046419765369e+01 1.065347168253613290e+02 8.669261423588764615e+01
1.074731751866622460e+02 1.019245874341376066e+02 1.025456357813441457e+02
9.049214653671120345e+01 1.033066464190617921e+02 9.105256049277699049e+01
1.128880281863570190e+02 9.511078361222506317e+01 1.017224882701062540e+02
1.141363865264433031e+02 1.309133243626229728e+02 1.038857298776917872e+02
1.072209798597765342e+02 1.277096155434063718e+02 8.814735657496436261e+01
1.001247804632271823e+02 1.267444922514968653e+02 1.116146876138544854e+02
1.006638311326926782e+02 1.213097838947381177e+02 1.059001768839842441e+02
1.050836176751619746e+02 1.012170563248023143e+02 9.796819839244213313e+01
1.027573589408025896e+02 1.248688437622731158e+02 1.051688151949458501e+02
1.148193095108047999e+02 1.059006878635797193e+02 9.549788344384448635e+01
9.571813234474066689e+01 1.085424006886228057e+02 9.582151005959354961e+01
1.061661853377500790e+02 1.059252465327988943e+02 1.066087869125522047e+02
1.265846274335334414e+02 1.116301596280203370e+02 1.047678612716688917e+02
9.875133857296019357e+01 9.409941020349981500e+01 1.000681374615802213e+02
9.944309269493537329e+01 9.358611298634035336e+01 9.696526177352353670e+01
9.994344429981977385e+01 1.099898411498281803e+02 1.099241979248710948e+02
9.555924067216511730e+01 9.574545211797634181e+01 9.583034649767927249e+01
1.117347608063433597e+02 1.121786306755700195e+02 1.061542491135914617e+02
9.793022705714371057e+01 1.074520731767343165e+02 8.523224519090422291e+01
9.361105216309798038e+01 1.105396332696892756e+02 8.938437154331488443e+01
9.726931699059578307e+01 9.578581404090235196e+01 7.782656482763967176e+01
9.824740497742450884e+01 9.328780134232661680e+01 1.277475283072636216e+02
1.084143969801080232e+02 1.151528043766793985e+02 1.279745520870387594e+02
1.073333252420365227e+02 9.508544160013875057e+01 1.263145044596181776e+02
1.075288863970538955e+02 9.238014856728807445e+01 1.264518113844245306e+02
9.353152368957465512e+01 8.950222657580576424e+01 8.817051470046928330e+01
9.241720677286159003e+01 8.518318314452174889e+01 9.692410176410561462e+01
9.013421585128766367e+01 1.216427582161728651e+02 8.964999956403030978e+01
9.517891319189136823e+01 1.050499988721590370e+02 1.113736391338267424e+02
1.055367277709477634e+02 1.039246587754619640e+02 1.155504705441936437e+02
9.276800744746302030e+01 1.061207328442206830e+02 1.248619134025304618e+02
1.092875543373488938e+02 1.101786977877993507e+02 8.311746653732345180e+01
9.118543169686269323e+01 1.182742353911041420e+02 8.480606929404564198e+01
1.215681048498878738e+02 9.088007866405335733e+01 1.167917665192722012e+02
9.747491067205035620e+01 1.025091382261529844e+02 1.123767556472512013e+02
1.035062622014298626e+02 9.872202069393509305e+01 8.946450654026061500e+01
9.731956582507018538e+01 8.928344385541291217e+01 1.119384026737027682e+02
1.174267944636187195e+02 8.839477530941098848e+01 1.186267970321688239e+02
1.085115366136365367e+02 9.226726388909253274e+01 1.182520461855191627e+02
9.576576404208331894e+01 8.754745055896611916e+01 1.206161429836801915e+02
9.573005808942720307e+01 1.009075338030996676e+02 1.165984208015504890e+02
1.043757797621091328e+02 1.169086546717162349e+02 9.704817200801036847e+01
1.014761560590847580e+02 1.025197783271124479e+02 1.071724754923988598e+02
9.555279170283014878e+01 1.089157676770825844e+02 9.759988599277946264e+01
9.379300309816028403e+01 1.142821517634542374e+02 8.064227228624562827e+01
1.048815857101384665e+02 1.133513874230126532e+02 8.780078385852949907e+01
9.440524137710228558e+01 9.317540898032738994e+01 9.284359570210327206e+01
1.030680430613107603e+02 1.086728054872962872e+02 8.708984193750775660e+01
9.986482894674661281e+01 1.016023235854873832e+02 1.282139685286560109e+02
9.519371869652184159e+01 9.554092358711830002e+01 7.972582144809820193e+01
1.105194223952019144e+02 9.995074777088693452e+01 8.827011487767579467e+01
9.696608537093176494e+01 1.003650917515988823e+02 1.149336727905730982e+02
1.071292449762391783e+02 1.001441267642598518e+02 1.116567469023787282e+02
1.033442705914298614e+02 9.293137505844296697e+01 9.097470177388998991e+01
1.027563955532197184e+02 1.098733450640268785e+02 1.051947734880463088e+02
1.042931497361751383e+02 8.907720101529636736e+01 1.117184562195274680e+02
1.055111711122895031e+02 1.007970870923888072e+02 9.610181667355705315e+01
9.040182289035780627e+01 1.058643891500048966e+02 9.681363613119836486e+01
1.153746461463339870e+02 1.048141320190708825e+02 1.173510350210857496e+02
1.111893739971288113e+02 9.374885051304848105e+01 1.147002851576640694e+02
8.574713004643825798e+01 9.314005444973007286e+01 1.039904508011047142e+02
8.968329841326283258e+01 9.517444800445528585e+01 9.516258016248265506e+01
9.709510353195723553e+01 1.116227124587219635e+02 9.558692505276839313e+01
9.937878072550083175e+01 1.029031756159622546e+02 1.124268714790044044e+02
9.616956630497760727e+01 8.766034391476044618e+01 1.096517878449807313e+02
9.570308186379166671e+01 8.554673412932937993e+01 1.041473682891036816e+02
1.042398974098940414e+02 1.098157621542933668e+02 9.848712622531887462e+01
9.554863232360736447e+01 1.104168666907928582e+02 9.843436780464347180e+01
9.743800087971663970e+01 1.062301558277948743e+02 1.151132784435650365e+02
1.061386824957857016e+02 1.029549131590144668e+02 1.155323732409514150e+02
9.777540934300301956e+01 1.213137889679963450e+02 1.002422280155185774e+02
1.007633725130571634e+02 1.237094841877840992e+02 1.026119369055939217e+02
9.914192801089639318e+01 1.202130792426991377e+02 9.045556127684233161e+01
9.653694234150776765e+01 1.059306639456525545e+02 8.904422104002371441e+01
1.072231770818319632e+02 9.678089392277519210e+01 9.610230034941747590e+01
1.068790685597709569e+02 9.961853368881249082e+01 9.490580699569564160e+01
1.003739067675744110e+02 1.006652972548176876e+02 1.143914824268255330e+02
1.009209736137420634e+02 1.023458172147094416e+02 1.167297127164809751e+02
1.070067842019790021e+02 9.887632364772875349e+01 8.731974541582299310e+01
9.202791466329591685e+01 1.072571374905620587e+02 8.604507782623495871e+01
9.000448363459747725e+01 9.960105164761591823e+01 9.341959655693847253e+01
9.635117987431402753e+01 1.074199417308739442e+02 9.370263726466535559e+01
1.099241137106820929e+02 8.829713801711628207e+01 9.611337756244753905e+01
8.849286454633266885e+01 8.670048441571037756e+01 9.657239149054220206e+01
8.913766065759404000e+01 9.332543775015250276e+01 8.560634529529639281e+01
1.079685899617697658e+02 9.454697827880224281e+01 1.135629664786766284e+02
1.064257064776245443e+02 9.591078966933707761e+01 9.579840086862874671e+01
1.030183098503040355e+02 9.384086309217144617e+01 1.118624720522040263e+02
1.103954293103881668e+02 9.324515507319642893e+01 1.139211595355820918e+02
8.925169653275585802e+01 9.190869765203332520e+01 1.140894052467466508e+02
9.886871397352391000e+01 1.018278784342650169e+02 7.640331289223385625e+01
1.016844431603533678e+02 9.809394807313756814e+01 8.335299231074985471e+01
1.026401055631630186e+02 1.071024993575076678e+02 9.263238442702321152e+01
9.191909538776900490e+01 1.125361870980609638e+02 9.245371290124808183e+01
9.618476856634694627e+01 1.138752321953514581e+02 1.261038766645309863e+02
9.246665137976449955e+01 1.104679219474806189e+02 1.259419539642142496e+02
1.008974303951821412e+02 9.608876789712729760e+01 1.309775757063798096e+02
7.633965115748797814e+01 8.962197851468640408e+01 9.678552142686828574e+01
9.971915330023183799e+01 9.044451616529674709e+01 9.645816383183601772e+01
1.114038309017044526e+02 8.757076023884808080e+01 1.070793272788610011e+02
1.079679851573636711e+02 9.365572017194791954e+01 1.069437320635520621e+02
1.040926210524683029e+02 1.122769198955120373e+02 9.762455938702123603e+01
1.021332132490897209e+02 1.176386299975573024e+02 1.088556865492341927e+02
1.053873798392853587e+02 1.116198775575011268e+02 1.125906075555785293e+02
1.071506756238111535e+02 9.653319010893267205e+01 1.321025693249207222e+02
9.439286419199189027e+01 1.101361440013811830e+02 1.327823563970941905e+02
9.954733570070632709e+01 1.014038391101389607e+02 9.951983806539291777e+01
9.818406589162530906e+01 1.117600098115978824e+02 1.018562389984854519e+02
1.175612946499502982e+02 1.095297948363962206e+02 1.079876704615027734e+02
8.509160718616668362e+01 1.168078916492738983e+02 8.599229781548615392e+01
8.856341199523843954e+01 1.113838092895130814e+02 9.606603578500661911e+01
